"Time","title","Field3"
"2018-10-31 12:00","珠玉のスープに感激!ラーメンウォーカーGP新店部門、京都ランキングを発表","ラーメンのプロ集団・百麺人とファンが投票してランキングを決めるラーメンWalkerグランプリ。今年も関西各エリアのグランプリが堂々決定!激戦区の京都に新たな風を吹き込ませる新店部門のグランプリをご紹介!＜※情報はラーメンウォーカー関西2019(2018年10月5日発売号)より＞"
"2018-10-31 12:00","栗がゴロゴロ入った贅沢な秋の味!Drip-X-Cafe  ホテルヴィスキオ大阪店の秋限定パフェが見逃せない!","オープンサンドやパンケーキ、パフェ、フルーツサワーなど、野菜や果物をメインにしたフードやドリンクが充実するカフェ。山のようにたっぷりのフルーツを盛り付けるパフェに、モンブランが登場し話題に!＜※情報は関西ウォーカー(2018年10月23日発売号)より＞"
"2018-10-31 12:00","本場仕立てのクレープを栗とあんこで和テイストに!フレンチ出身のシェフが作る3piceの絶品栗スイーツ","フレンチ出身のシェフが本場の味わいと食感を忠実に再現する、ガレットとクレープの専門店。クレープにはフランス産の小麦粉やバター、ガレットは北海道の江丹別産の石うすびきそば粉を使用するなど素材にもこだわり満載。＜※情報は関西ウォーカー2018年10月23日発売号)より＞"
"2018-10-31 12:00","上品な香りと甘さが際立つ!京で味わうLa maison JOUVAUDの贅沢モンブラン","1948(昭和23)年に南仏で創業したパティスリーが、東京、名古屋に続き、京都の祇園にオープン。フランス伝統菓子のおいしさを伝えるメニューのほか、京都らしい抹茶を使ったスイーツなど、この店だけの一品も人気。＜※情報は関西ウォーカー2018年10月23日発売号)より＞"
"2018-10-31 12:00","実力派ショコラティエが作る!Chocolaterie HISASHIの栗スイーツに大注目","「Chocolaterie HISASHI」は、クラブハリエに15年在籍し、世界的なチョコレートの大会で受賞歴のある小野林シェフがオープン。和栗とマスカルポーネクリームが絶妙なモンブランのほか、オリジナルチョコレート、ガイアを使ったアイテムなど、チョコの新しい世界を発信する。＜※情報は関西ウォーカー2018年10月23日発売号)より＞"
"2018-10-31 12:00","【カレーtrip】福岡のカレー専門店・sabzi監修の「黒豚ポークソテーカレー」を東京で実食!","カレーは好きではなく、趣味です。ゆうきまさらです。今回は、福岡のカレー専門店『sabzi(サブジ)』が監修する黒豚ポークソテーカレーをご紹介します。桜島を望む自然豊かな鹿児島で育てられた“黒豚”が入り..."
"2018-10-31 12:00","ランチにも〆にもおすすめ!福岡・糟屋で行くべき“うどん店”6選","福岡は多彩なルーツや個性がきらめきを放つ“うどん先進都市”。一度食べたらやみつきになる、福岡の糟屋エリアのおすすめうどん店を紹介する。日々進化する福岡うどんをご堪能あれ!"
"2018-10-31 12:00","三重の伊勢エビ、静岡の御前崎クエ、富山のひみ寒ぶり…冬こそ旬の魚介グルメ3選!","冬に旨い伊勢エビや、冬季限定で味わえる御前崎クエ、ひみ寒ぶり。冬は絶品の魚介類が勢ぞろいだ。今回はそんな食材がおいしく味わえる、おすすめの店を3つ厳選してご紹介!"
"2018-10-31 12:00","手みやげにぴったりの「バトンドール」神戸限定フレーバーが大人気!","2018年10月17日にそごう神戸店の食品売場に新ブランド「バトンドール」がオープンし、話題となっている。江崎グリコ株式会社が手掛ける同ブランドは、2012年のデビュー以来、百貨店ギフトの定番として人気を誇り、国内は6店舗目の展開、兵庫県には初出店。今回の出店に際して、“神戸らしい”をコンセプトに、新たなフレーバーが発売された。クリスマスシーズン、年末年始の帰省時の手みやげとしても話題になりそうだ。"
"2018-10-31 11:45","テキーラとメスカルでメキシコを楽しく感じるイベントが今週末開催","11/3(土)～11/4(日)の2日間、東京・元麻布のBLINKで、テキーラをはじめとしたメキシカン・スピリットを楽しむイベント「AGAVE LOVE×TEQUILA FESTA in TOKYO」が行われる。"
"2018-10-31 11:30","東京の人気ベーカリーが中崎町に!Demerara Bakery & Deliでパンをお供にほっと一息","多くの受賞暦を誇るベイク職人のベーカリー、Demerara Bakery & Deli。その日本3号店が中崎町に誕生。看板メニューのスコーンは、バターの風味と口の中でホロリと崩れる独特の食感が特徴。フレッシュサンドやパンもあり、14時までランチ営業も。＜※情報は関西ウォーカー(2018年10月23日発売号)より＞"
"2018-10-31 11:10","難波・心斎橋がG系フルボディの聖地に!大満足のがっつりラーメン注目の2店","日本橋・難波エリアがG系フルボディラーメンの聖地に!安くてボリューム満点な店が多いエリアに、ガッツリ系ラーメンの波が押し寄せてきている。今回は注目の2店をご紹介!＜※情報はラーメンウォーカー関西2019(2018年10月5日発売号)より＞"
"2018-10-31 11:10","どちらも堂々の殿堂店入り!ラーメンウォーカーGP総合部門、奈良&滋賀の1位に輝いたのは!?","ラーメンのプロ集団・百麺人とファンが投票してランキングを決めるラーメンWalkerグランプリ。今年も関西各エリアのグランプリが堂々決定!今回は、奈良&滋賀の総合部門のグランプリをご紹介!どちらも、今年に4年連続3位以内だったため殿堂店入りを果たした。殿堂店の1杯を、ぜひ味わってほしい!＜※情報はラーメンウォーカー関西2019(2018年10月5日発売号)より＞"
